INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
182931013,05/19/2018,01:04:00,BRONX,,41,0,,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1015533.750000000000000,238047.546875000000000,40.820014013000048,-73.886974585999951,POINT (-73.88697458599995 40.82001401300005)
235636167,10/28/2021,20:38:00,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1005947,235372,40.81269913700004,-73.92161973599997,POINT (-73.92161973599997 40.81269913700004)
152662568,05/01/2016,15:24:00,BRONX,,44,0,,,false,,,,18-24,M,BLACK,1004100.937500000000000,242931.281250000000000,40.833451559000025,-73.928266380999958,POINT (-73.92826638099996 40.833451559000025)
74070516,08/09/2010,22:01:00,BROOKLYN,,81,0,,MULTI DWELL - PUBLIC HOUS,false,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1002437.750000000000000,189695.375000000000000,40.687336283000036,-73.93442063599997,POINT (-73.93442063599997 40.687336283000036)
220555211,11/14/2020,20:46:00,BROOKLYN,,76,2,,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK HISPANIC,981927.000000000000000,185380.421875000000000,40.675511095000047,-74.008376157999976,POINT (-74.00837615799998 40.675511095000054)
144879146,07/29/2015,00:23:00,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,1011981.000000000000000,240841.000000000000000,40.827693113000066,-73.899798964999945,POINT (-73.89979896499995 40.827693113000066)
37674558,01/13/2008,05:00:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,M,BLACK,1020851.375000000000000,240781.750000000000000,40.827498186000071,-73.867747343999952,POINT (-73.86774734399995 40.82749818600007)
232291475,08/15/2021,13:09:00,BRONX,,40,0,,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1007684,235949,40.81427840300007,-73.91534270799998,POINT (-73.91534270799998 40.81427840300007)
66709780,10/12/2009,02:29:00,BROOKLYN,,67,0,,,false,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1006440.187500000000000,174497.671875000000000,40.645612847000052,-73.920038801999965,POINT (-73.92003880199997 40.64561284700005)
79803016,07/13/2011,23:16:00,MANHATTAN,,24,0,,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,991982.437500000000000,227021.812500000000000,40.789803411000037,-73.972077164999973,POINT (-73.97207716499997 40.78980341100004)
79016635,05/29/2011,23:10:00,BRONX,,48,0,,,true,,,,25-44,F,WHITE HISPANIC,1012431.437500000000000,248738.328125000000000,40.849367548000032,-73.898138185999983,POINT (-73.89813818599998 40.84936754800003)
139783264,11/22/2014,16:30:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,false,45-64,M,BLACK HISPANIC,UNKNOWN,F,BLACK HISPANIC,1012667.812500000000000,183036.937500000000000,40.669033454000044,-73.897561504999942,POINT (-73.89756150499994 40.66903345400004)
73192172,06/12/2010,23:32:00,MANHATTAN,,32,0,,,false,18-24,M,BLACK,<18,M,BLACK,1000106.000000000000000,234958.000000000000000,40.811575235000078,-73.94272166899998,POINT (-73.94272166899998 40.81157523500008)
83719889,03/17/2012,07:00:00,BRONX,,48,0,,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015823.437500000000000,250168.468750000000000,40.853281381000045,-73.885870902999955,POINT (-73.88587090299995 40.853281381000045)
230606422,07/08/2021,13:42:00,BRONX,,47,0,,,false,,,,18-24,M,BLACK,1024502,258528,40.87619043400008,-73.85444978399995,POINT (-73.85444978399995 40.87619043400008)
